Sale_Id,Date_Id,Product_Id,Store_Id,Customer_Id,Quantity_Sold,Unit_Price,Discount_Pct,Total_Amount
15992,20250803,33,21,229,1,2291.4,0,2291.4
15993,20241125,45,6,373,1,1364.28,10,1227.85
15994,20251227,95,5,144,1,3960.41,5,3762.39
15995,20250530,71,2,338,2,3918.6,0,7837.2
15996,20241207,56,1,,1,7088.96,0,7088.96
15997,20241127,3,21,281,2,2631.02,15,4472.73
15998,20241205,11,1,190,1,5902.88,10,5312.59
15999,20240322,74,7,,2,3249.83,0,6499.66
16000,20241114,15,3,259,2,4621.37,0,9242.74
16001,20240530,41,17,362,1,5693.66,0,5693.66
16002,20250730,72,21,,1,1667.62,10,1500.86
16003,20250915,99,21,15,1,4915.0,20,3932.0
16004,20250606,108,12,362,2,3374.55,20,5399.28
16005,20240530,44,11,40,1,4747.67,15,4035.52
16006,20250302,119,13,44,2,2956.72,15,5026.42
16007,20240203,7,20,352,1,4794.43,0,4794.43
16008,20250112,110,20,167,1,3839.63,15,3263.69
16009,20240518,14,11,350,1,4823.13,5,4581.97
16010,20251105,34,22,,1,1322.31,0,1322.31
16011,20240925,117,16,234,1,5631.66,0,5631.66
16012,20250124,80,4,371,1,5880.6,20,4704.48
16013,20240528,59,4,,2,2020.12,20,3232.19
16014,20250219,103,15,173,1,5201.47,0,5201.47
16015,20240408,11,2,54,1,5902.88,0,5902.88
16016,20250703,78,8,110,1,1807.55,5,1717.17
16017,20240403,87,4,222,1,2952.23,0,2952.23
16018,20240329,60,24,221,3,4273.1,5,12178.34
16019,20251111,7,16,207,1,4794.43,15,4075.27
16020,20240422,29,2,373,1,1567.62,0,1567.62
16021,20240529,81,6,,3,1242.05,0,3726.15
16022,20250213,34,16,346,1,1322.31,5,1256.19
16023,20250829,48,18,7,1,2551.26,5,2423.7
16024,20240613,96,24,,1,3006.66,0,3006.66
16025,20241213,60,22,,4,4273.1,15,14528.54
16026,20240419,77,12,103,1,5233.57,0,5233.57
16027,20240323,27,8,388,1,1220.37,5,1159.35
16028,20241222,37,14,359,1,3761.37,0,3761.37
16029,20240721,16,5,111,1,4330.21,0,4330.21
16030,20241117,25,8,297,3,659.99,0,1979.97
16031,20251109,22,14,78,1,6438.69,0,6438.69
16032,20240122,107,19,248,1,1952.14,10,1756.93
16033,20240227,13,14,279,4,4729.21,0,18916.84
16034,20240514,86,5,,3,4002.37,0,12007.11
16035,20240712,111,6,113,1,1506.58,0,1506.58
16036,20240106,112,7,237,1,1434.74,0,1434.74
16037,20251229,102,25,191,1,616.26,10,554.63
16038,20250309,84,19,152,1,4822.61,15,4099.22
16039,20240909,90,2,74,3,3873.38,0,11620.14
16040,20240107,24,17,142,1,3205.37,5,3045.1
16041,20250217,81,22,384,1,1242.05,5,1179.95
16042,20240806,15,6,204,1,4621.37,0,4621.37
16043,20241122,94,17,270,2,1460.17,5,2774.32
16044,20240327,87,2,176,1,2952.23,0,2952.23
16045,20250312,106,21,,1,717.87,10,646.08
16046,20251126,54,23,,2,2808.33,0,5616.66
16047,20250717,56,9,,1,7088.96,10,6380.06
16048,20240706,29,3,357,1,1567.62,0,1567.62
16049,20250727,60,7,12,1,4273.1,20,3418.48
16050,20250422,110,12,256,1,3839.63,0,3839.63
16051,20250123,39,1,8,1,3883.73,20,3106.98
16052,20251024,40,23,,1,6858.19,0,6858.19
16053,20240528,67,7,327,1,4800.44,0,4800.44
16054,20240309,8,22,321,1,3576.07,0,3576.07
16055,20240904,30,13,304,2,3704.61,0,7409.22
16056,20241225,87,15,15,1,2952.23,0,2952.23
16057,20240409,51,15,191,2,2879.69,10,5183.44
16058,20250916,2,13,252,4,882.35,0,3529.4
16059,20250807,95,17,349,1,3960.41,0,3960.41
16060,20240725,92,3,192,1,2008.22,0,2008.22
16061,20250520,106,22,156,3,717.87,0,2153.61
16062,20250729,16,21,22,1,4330.21,0,4330.21
16063,20250517,22,24,,1,6438.69,0,6438.69
16064,20250314,23,15,185,1,5336.87,5,5070.03
16065,20240723,8,10,,1,3576.07,10,3218.46
16066,20250726,101,15,,1,1131.31,5,1074.74
16067,20241002,79,7,293,1,1528.97,10,1376.07
16068,20241006,14,4,334,1,4823.13,5,4581.97
16069,20240206,16,8,211,2,4330.21,0,8660.42
16070,20250731,80,4,15,2,5880.6,5,11173.14
16071,20240124,9,5,276,1,4835.47,0,4835.47
16072,20240602,45,24,90,1,1364.28,15,1159.64
16073,20250702,105,8,208,1,2890.92,5,2746.37
16074,20241101,29,23,328,1,1567.62,0,1567.62
16075,20241008,9,8,200,1,4835.47,20,3868.38
16076,20250420,101,4,182,1,1131.31,0,1131.31
16077,20251110,27,5,373,1,1220.37,0,1220.37
16078,20240303,98,10,198,1,850.73,15,723.12
16079,20240522,80,13,39,2,5880.6,15,9997.02
16080,20250207,74,16,368,3,3249.83,5,9262.02
16081,20250301,17,14,286,1,1735.19,20,1388.15
16082,20240321,35,12,239,2,3748.04,5,7121.28
16083,20241201,5,6,63,3,2284.3,0,6852.9
16084,20250303,14,18,37,2,4823.13,0,9646.26
16085,20250404,9,16,48,1,4835.47,10,4351.92
16086,20250812,71,18,213,2,3918.6,0,7837.2
16087,20241028,114,9,300,2,3973.22,15,6754.47
16088,20250505,28,15,338,1,3988.05,0,3988.05
16089,20250829,16,4,318,1,4330.21,5,4113.7
16090,20240311,63,20,112,2,4196.34,0,8392.68
16091,20240827,36,1,338,1,682.61,0,682.61
16092,20240616,53,7,265,2,1453.18,5,2761.04
16093,20250412,31,5,347,2,7243.85,0,14487.7
16094,20250430,58,10,329,1,5200.5,10,4680.45
16095,20241122,113,14,264,1,4385.13,0,4385.13
16096,20240917,8,13,295,1,3576.07,10,3218.46
16097,20250421,77,25,159,1,5233.57,5,4971.89
16098,20240715,27,10,83,1,1220.37,5,1159.35
16099,20241013,35,5,394,2,3748.04,0,7496.08
16100,20240815,13,24,97,2,4729.21,10,8512.58
16101,20240102,1,21,34,1,1005.84,5,955.55
16102,20250625,54,20,11,1,2808.33,0,2808.33
16103,20250321,84,10,,2,4822.61,0,9645.22
16104,20240208,28,22,4,1,3988.05,20,3190.44
16105,20240319,29,13,205,1,1567.62,0,1567.62
16106,20250529,36,23,279,1,682.61,0,682.61
16107,20250729,78,12,46,1,1807.55,15,1536.42
16108,20250227,17,6,364,1,1735.19,0,1735.19
16109,20241227,6,2,,3,843.99,10,2278.77
16110,20240410,94,20,201,1,1460.17,5,1387.16
16111,20240430,7,12,,1,4794.43,0,4794.43
16112,20240325,99,3,234,1,4915.0,0,4915.0
16113,20250514,120,18,79,2,5078.17,0,10156.34
16114,20241207,38,16,260,1,1729.74,20,1383.79
16115,20250507,41,2,199,3,5693.66,0,17080.98
16116,20250423,2,19,148,1,882.35,0,882.35
16117,20240223,62,13,153,1,978.5,0,978.5
16118,20250121,16,19,263,2,4330.21,20,6928.34
16119,20240311,91,5,19,2,6185.93,0,12371.86
16120,20250707,64,22,232,1,4068.92,0,4068.92
16121,20241105,18,19,261,1,5185.3,0,5185.3
16122,20240407,19,5,56,3,3799.68,0,11399.04
16123,20250108,86,24,380,3,4002.37,5,11406.75
16124,20250225,106,25,152,1,717.87,5,681.98
16125,20240704,51,13,348,1,2879.69,0,2879.69
16126,20250629,105,21,158,1,2890.92,15,2457.28
16127,20240927,37,8,,1,3761.37,5,3573.3
16128,20240922,18,8,80,1,5185.3,20,4148.24
16129,20250726,64,1,377,1,4068.92,0,4068.92
16130,20240827,85,3,393,1,6169.54,0,6169.54
16131,20250906,11,22,135,1,5902.88,0,5902.88
16132,20251120,101,7,309,1,1131.31,0,1131.31
16133,20250610,110,3,375,3,3839.63,0,11518.89
16134,20241106,35,21,178,3,3748.04,5,10681.91
16135,20250624,43,2,276,1,3747.63,0,3747.63
16136,20250821,49,23,139,1,3974.14,0,3974.14
16137,20250411,13,24,302,1,4729.21,0,4729.21
16138,20240823,30,7,140,1,3704.61,10,3334.15
16139,20250601,23,21,186,2,5336.87,0,10673.74
16140,20241013,120,18,353,1,5078.17,10,4570.35
16141,20240620,76,9,123,1,5042.37,10,4538.13
16142,20251020,19,1,266,1,3799.68,0,3799.68
16143,20241111,86,8,145,1,4002.37,0,4002.37
16144,20250203,109,5,323,1,2954.88,0,2954.88
16145,20241003,11,23,21,2,5902.88,0,11805.76
16146,20250331,72,2,274,1,1667.62,0,1667.62
16147,20250615,46,10,,1,4179.48,0,4179.48
16148,20240717,38,21,64,2,1729.74,0,3459.48
16149,20250323,16,15,163,1,4330.21,0,4330.21
16150,20240728,83,22,133,3,2689.64,0,8068.92
16151,20240202,83,21,53,1,2689.64,15,2286.19
16152,20240813,34,17,85,1,1322.31,0,1322.31
16153,20240927,59,24,1,1,2020.12,0,2020.12
16154,20240315,88,5,140,1,2796.03,5,2656.23
16155,20241022,28,2,,1,3988.05,10,3589.25
16156,20241211,89,1,99,1,4062.25,0,4062.25
16157,20240702,33,10,314,1,2291.4,5,2176.83
16158,20241214,85,16,305,1,6169.54,0,6169.54
16159,20240426,18,18,4,1,5185.3,0,5185.3
16160,20240620,111,21,198,1,1506.58,0,1506.58
16161,20250215,92,24,166,1,2008.22,0,2008.22
16162,20250221,30,1,40,1,3704.61,0,3704.61
16163,20240413,55,6,376,2,735.67,10,1324.21
16164,20240623,9,14,294,1,4835.47,5,4593.7
16165,20250329,56,2,,3,7088.96,5,20203.54
16166,20240228,90,18,97,2,3873.38,15,6584.75
16167,20240715,56,22,209,1,7088.96,10,6380.06
16168,20250205,115,2,315,3,2419.05,5,6894.29
16169,20250716,65,23,243,2,3541.34,15,6020.28
16170,20240731,43,21,140,1,3747.63,20,2998.1
16171,20250523,81,19,121,1,1242.05,0,1242.05
16172,20240111,33,16,,1,2291.4,5,2176.83
16173,20250805,15,5,127,2,4621.37,5,8780.6
16174,20250530,69,16,15,2,2128.62,0,4257.24
16175,20240206,115,18,,1,2419.05,10,2177.15
16176,20250306,67,24,32,1,4800.44,5,4560.42
16177,20250528,113,18,222,1,4385.13,0,4385.13
16178,20240720,26,24,333,3,1355.83,5,3864.12
16179,20251127,33,2,248,1,2291.4,5,2176.83
16180,20241201,90,6,369,2,3873.38,5,7359.42
16181,20250719,78,11,,1,1807.55,10,1626.8
16182,20241127,24,19,142,1,3205.37,5,3045.1
16183,20240613,38,22,223,1,1729.74,0,1729.74
16184,20250124,10,11,1,1,3316.3,0,3316.3
16185,20250609,1,3,156,1,1005.84,5,955.55
16186,20241016,46,7,266,1,4179.48,0,4179.48
16187,20250506,111,5,104,1,1506.58,0,1506.58
16188,20250802,41,24,324,1,5693.66,0,5693.66
16189,20240121,103,3,384,1,5201.47,0,5201.47
16190,20240812,29,16,361,1,1567.62,10,1410.86
16191,20240205,27,2,143,1,1220.37,15,1037.31
16192,20250418,73,23,203,1,6348.65,5,6031.22
16193,20240525,113,9,,1,4385.13,15,3727.36
16194,20240331,99,9,398,2,4915.0,5,9338.5
16195,20241112,116,24,33,4,6480.7,0,25922.8
16196,20250101,65,18,257,1,3541.34,5,3364.27
16197,20240721,10,5,106,1,3316.3,10,2984.67
16198,20240322,58,13,57,1,5200.5,0,5200.5
16199,20250703,33,20,42,1,2291.4,5,2176.83
16200,20240806,62,6,299,1,978.5,0,978.5
16201,20250901,30,12,362,2,3704.61,10,6668.3
16202,20240530,97,19,380,1,4779.12,5,4540.16
16203,20250517,53,7,46,2,1453.18,0,2906.36
16204,20240126,41,4,136,3,5693.66,5,16226.93
16205,20251216,74,17,239,2,3249.83,0,6499.66
16206,20250117,57,3,,1,3796.83,10,3417.15
16207,20250807,62,18,135,1,978.5,0,978.5
16208,20250512,71,17,10,1,3918.6,5,3722.67
16209,20250619,1,20,25,1,1005.84,5,955.55
16210,20250115,4,22,398,2,1722.15,10,3099.87
16211,20250311,21,24,88,3,1209.52,0,3628.56
16212,20240315,21,16,269,1,1209.52,0,1209.52
16213,20240716,37,6,85,1,3761.37,0,3761.37
16214,20250822,82,15,29,1,3179.41,5,3020.44
16215,20250130,71,25,392,1,3918.6,0,3918.6
16216,20240511,106,7,363,1,717.87,10,646.08
16217,20240531,106,25,301,1,717.87,0,717.87
16218,20240227,3,13,315,1,2631.02,10,2367.92
16219,20250508,82,6,70,1,3179.41,5,3020.44
16220,20241029,94,14,319,1,1460.17,0,1460.17
16221,20240605,22,15,271,1,6438.69,0,6438.69
16222,20240504,37,8,173,1,3761.37,5,3573.3
16223,20240925,60,20,103,1,4273.1,0,4273.1
16224,20240219,35,25,185,1,3748.04,5,3560.64
16225,20241115,70,21,200,2,3349.78,0,6699.56
16226,20240514,117,2,371,1,5631.66,0,5631.66
16227,20240419,89,5,12,1,4062.25,0,4062.25
16228,20250807,9,21,80,1,4835.47,5,4593.7
16229,20250501,8,3,400,1,3576.07,10,3218.46
16230,20240817,4,1,330,2,1722.15,0,3444.3
16231,20240609,21,25,265,1,1209.52,0,1209.52
16232,20241118,30,12,398,2,3704.61,5,7038.76
16233,20241004,66,6,38,2,6204.11,10,11167.4
16234,20250124,72,5,,1,1667.62,0,1667.62
16235,20250125,56,7,263,1,7088.96,5,6734.51
16236,20241019,16,7,247,2,4330.21,0,8660.42
16237,20240414,112,16,349,1,1434.74,0,1434.74
16238,20240813,61,10,400,1,5731.62,5,5445.04
16239,20250815,112,24,164,1,1434.74,0,1434.74
16240,20250820,48,5,214,1,2551.26,0,2551.26
16241,20240103,106,2,210,1,717.87,0,717.87
16242,20251207,101,23,79,1,1131.31,0,1131.31
16243,20241207,73,20,188,1,6348.65,10,5713.78
16244,20241120,3,10,56,2,2631.02,0,5262.04
16245,20250512,83,20,15,2,2689.64,0,5379.28
16246,20240223,116,13,,1,6480.7,10,5832.63
16247,20250901,94,6,363,1,1460.17,20,1168.14
16248,20240820,79,5,285,1,1528.97,0,1528.97
16249,20250907,7,10,280,2,4794.43,0,9588.86
16250,20240215,101,17,296,1,1131.31,0,1131.31
16251,20240921,113,7,136,1,4385.13,0,4385.13
16252,20250515,80,25,290,1,5880.6,0,5880.6
16253,20250606,111,14,166,3,1506.58,0,4519.74
16254,20240314,88,10,,1,2796.03,5,2656.23
16255,20240422,35,16,18,4,3748.04,10,13492.94
16256,20250927,26,19,322,1,1355.83,5,1288.04
16257,20240905,42,7,72,1,2401.74,0,2401.74
16258,20250422,42,2,376,2,2401.74,0,4803.48
16259,20251208,79,7,90,2,1528.97,5,2905.04
16260,20250112,34,19,132,3,1322.31,5,3768.58
16261,20250711,40,12,372,1,6858.19,0,6858.19
16262,20240319,26,20,227,1,1355.83,0,1355.83
16263,20251002,14,21,226,1,4823.13,5,4581.97
16264,20240310,119,14,87,4,2956.72,5,11235.54
16265,20240803,45,5,388,1,1364.28,0,1364.28
16266,20240818,27,10,117,2,1220.37,5,2318.7
16267,20250128,37,12,132,1,3761.37,0,3761.37
16268,20240131,14,15,355,3,4823.13,15,12298.98
16269,20250117,18,2,,1,5185.3,5,4926.03
16270,20240928,88,3,162,1,2796.03,5,2656.23
16271,20250216,38,10,,1,1729.74,0,1729.74
16272,20250706,49,16,15,1,3974.14,0,3974.14
16273,20251208,85,21,185,2,6169.54,5,11722.13
16274,20250622,57,10,375,2,3796.83,0,7593.66
16275,20241116,116,3,370,1,6480.7,5,6156.66
16276,20250321,25,6,40,2,659.99,5,1253.98
16277,20250909,72,6,388,1,1667.62,0,1667.62
16278,20240106,98,23,209,1,850.73,0,850.73
16279,20250227,96,20,259,1,3006.66,0,3006.66
16280,20241230,51,24,285,1,2879.69,0,2879.69
16281,20250821,63,23,197,1,4196.34,10,3776.71
16282,20240410,108,9,62,1,3374.55,5,3205.82
16283,20240627,19,5,124,1,3799.68,0,3799.68
16284,20250305,111,15,75,2,1506.58,0,3013.16
16285,20240801,62,21,127,1,978.5,10,880.65
16286,20241101,75,23,123,1,2266.5,20,1813.2
16287,20240110,84,24,39,1,4822.61,5,4581.48
16288,20250310,83,15,128,1,2689.64,5,2555.16
16289,20240602,78,18,155,1,1807.55,0,1807.55
16290,20251119,24,6,132,1,3205.37,0,3205.37
16291,20250417,98,4,40,1,850.73,0,850.73
16292,20241221,93,16,146,3,4029.05,5,11482.79
16293,20250715,8,6,189,1,3576.07,0,3576.07
16294,20240113,43,17,345,1,3747.63,0,3747.63
16295,20240114,34,4,352,1,1322.31,5,1256.19
16296,20241222,52,8,152,1,2796.94,0,2796.94
16297,20250108,24,12,210,1,3205.37,0,3205.37
16298,20240227,52,16,210,1,2796.94,0,2796.94
16299,20240825,32,10,270,3,1604.88,5,4573.91
16300,20250923,53,8,,1,1453.18,0,1453.18
16301,20250429,47,11,,1,2706.69,20,2165.35
16302,20250214,85,10,249,1,6169.54,15,5244.11
16303,20240821,30,20,,1,3704.61,0,3704.61
16304,20250613,52,19,29,2,2796.94,10,5034.49
16305,20250302,120,21,110,3,5078.17,0,15234.51
16306,20250503,64,13,55,2,4068.92,0,8137.84
16307,20250915,71,23,129,1,3918.6,0,3918.6
16308,20240911,63,14,18,1,4196.34,0,4196.34
16309,20240427,2,13,,1,882.35,10,794.12
16310,20251030,88,11,32,1,2796.03,0,2796.03
16311,20250404,77,20,362,1,5233.57,5,4971.89
16312,20240630,9,23,151,1,4835.47,5,4593.7
16313,20241122,12,9,251,1,1690.47,15,1436.9
16314,20250215,6,12,17,1,843.99,0,843.99
16315,20240326,98,4,93,1,850.73,15,723.12
16316,20240129,109,11,63,1,2954.88,5,2807.14
16317,20240615,18,1,58,3,5185.3,0,15555.9
16318,20240418,58,8,368,1,5200.5,15,4420.43
16319,20251029,33,23,59,1,2291.4,0,2291.4
16320,20240212,77,6,,1,5233.57,0,5233.57
16321,20250528,32,23,263,1,1604.88,5,1524.64
16322,20251202,48,11,349,4,2551.26,15,8674.28
16323,20250519,96,11,321,1,3006.66,10,2705.99
16324,20250902,91,11,33,2,6185.93,0,12371.86
16325,20241127,93,6,,1,4029.05,5,3827.6
16326,20251212,51,19,367,3,2879.69,10,7775.16
16327,20250209,52,12,381,2,2796.94,5,5314.19
16328,20250621,5,2,143,1,2284.3,0,2284.3
16329,20241204,24,14,147,1,3205.37,5,3045.1
16330,20250316,93,1,316,1,4029.05,10,3626.15
16331,20250929,1,12,142,3,1005.84,10,2715.77
16332,20240907,53,22,304,2,1453.18,0,2906.36
16333,20241120,116,14,210,1,6480.7,0,6480.7
16334,20240216,89,18,,3,4062.25,0,12186.75
16335,20250424,27,4,230,1,1220.37,0,1220.37
16336,20241117,16,24,399,2,4330.21,5,8227.4
16337,20240925,51,1,203,1,2879.69,0,2879.69
16338,20251118,10,2,90,2,3316.3,0,6632.6
16339,20251116,59,24,156,1,2020.12,0,2020.12
16340,20240701,55,10,293,1,735.67,0,735.67
16341,20251022,1,4,390,1,1005.84,5,955.55
16342,20251123,102,19,203,1,616.26,0,616.26
16343,20250501,77,11,106,1,5233.57,10,4710.21
16344,20250223,36,19,71,2,682.61,10,1228.7
16345,20250509,56,12,259,1,7088.96,5,6734.51
16346,20251222,71,4,87,1,3918.6,0,3918.6
16347,20251224,11,7,267,1,5902.88,0,5902.88
16348,20250522,7,19,136,1,4794.43,20,3835.54
16349,20250721,40,2,347,1,6858.19,0,6858.19
16350,20251129,25,14,212,1,659.99,15,560.99
16351,20251127,6,14,329,1,843.99,10,759.59
16352,20240115,5,13,58,1,2284.3,0,2284.3
16353,20240112,93,8,,3,4029.05,20,9669.72
16354,20240829,83,15,330,1,2689.64,0,2689.64
16355,20251021,94,5,31,1,1460.17,0,1460.17
16356,20250714,22,22,13,1,6438.69,0,6438.69
16357,20240909,13,11,211,1,4729.21,0,4729.21
16358,20240623,54,9,6,1,2808.33,0,2808.33
16359,20240317,13,7,321,2,4729.21,0,9458.42
16360,20240501,100,6,231,1,4823.15,0,4823.15
16361,20250414,93,4,171,2,4029.05,10,7252.29
16362,20241104,65,15,,1,3541.34,15,3010.14
16363,20251008,5,23,100,1,2284.3,15,1941.66
16364,20251102,59,21,,2,2020.12,5,3838.23
16365,20250118,45,5,191,2,1364.28,0,2728.56
16366,20251216,108,24,392,1,3374.55,5,3205.82
16367,20241011,36,20,,1,682.61,0,682.61
16368,20251004,36,15,299,3,682.61,10,1843.05
16369,20241215,60,9,229,1,4273.1,0,4273.1
16370,20240630,118,3,147,2,5698.72,0,11397.44
16371,20250722,62,9,264,1,978.5,0,978.5
16372,20250915,66,20,,3,6204.11,0,18612.33
16373,20250221,74,18,147,1,3249.83,0,3249.83
16374,20240112,53,19,200,1,1453.18,10,1307.86
16375,20240319,39,13,272,1,3883.73,0,3883.73
16376,20250206,112,20,122,1,1434.74,0,1434.74
16377,20251214,16,17,,1,4330.21,0,4330.21
16378,20240613,12,6,123,2,1690.47,0,3380.94
16379,20251214,99,4,391,1,4915.0,10,4423.5
16380,20240213,6,12,261,1,843.99,5,801.79
16381,20250822,81,20,183,3,1242.05,0,3726.15
16382,20240130,20,19,,1,1915.63,0,1915.63
16383,20241009,1,16,317,3,1005.84,5,2866.64
16384,20250728,31,17,226,2,7243.85,20,11590.16
16385,20240907,16,17,279,1,4330.21,10,3897.19
16386,20240318,14,7,225,2,4823.13,10,8681.63
16387,20251104,46,21,96,1,4179.48,15,3552.56
16388,20240612,53,3,66,1,1453.18,0,1453.18
16389,20250527,86,20,349,1,4002.37,10,3602.13
16390,20240531,106,22,383,1,717.87,15,610.19
16391,20251020,70,16,72,1,3349.78,0,3349.78
16392,20250530,8,14,186,1,3576.07,0,3576.07
16393,20251017,28,7,,1,3988.05,0,3988.05
16394,20250802,104,7,16,2,6527.04,0,13054.08
16395,20250521,97,1,155,2,4779.12,15,8124.5
16396,20250105,113,23,58,4,4385.13,5,16663.49
16397,20240114,109,9,396,1,2954.88,0,2954.88
16398,20250208,8,22,32,2,3576.07,0,7152.14
16399,20240902,28,1,188,4,3988.05,0,15952.2
16400,20240705,12,5,97,1,1690.47,0,1690.47
16401,20240119,32,5,138,1,1604.88,5,1524.64
16402,20251208,26,12,22,2,1355.83,0,2711.66
16403,20250420,9,4,221,2,4835.47,10,8703.85
16404,20250407,115,9,225,2,2419.05,0,4838.1
16405,20240403,83,23,283,1,2689.64,0,2689.64
16406,20241017,85,14,61,1,6169.54,0,6169.54
16407,20250514,106,12,160,1,717.87,20,574.3
16408,20251107,105,3,241,2,2890.92,0,5781.84
16409,20250205,43,17,180,2,3747.63,0,7495.26
16410,20250413,86,5,264,1,4002.37,10,3602.13
16411,20241214,65,21,170,1,3541.34,0,3541.34
16412,20240616,93,9,143,3,4029.05,5,11482.79
16413,20250517,8,24,303,1,3576.07,0,3576.07
16414,20250408,38,21,260,1,1729.74,5,1643.25
16415,20250901,1,20,400,1,1005.84,0,1005.84
16416,20250215,23,2,377,1,5336.87,10,4803.18
16417,20240619,58,18,228,2,5200.5,5,9880.95
16418,20240710,116,15,36,1,6480.7,0,6480.7
16419,20240415,50,17,286,1,3814.05,10,3432.65
16420,20250902,113,19,,1,4385.13,0,4385.13
16421,20250117,42,14,234,1,2401.74,0,2401.74
16422,20251224,12,21,82,2,1690.47,0,3380.94
16423,20240312,30,8,146,1,3704.61,0,3704.61
16424,20241018,73,14,,1,6348.65,0,6348.65
16425,20241111,69,25,346,1,2128.62,0,2128.62
16426,20250803,98,2,252,2,850.73,10,1531.31
16427,20250429,37,19,43,2,3761.37,5,7146.6
16428,20240923,98,16,75,1,850.73,10,765.66
16429,20251210,74,8,31,2,3249.83,5,6174.68
16430,20240324,15,14,102,2,4621.37,0,9242.74
16431,20241202,37,14,286,1,3761.37,0,3761.37
16432,20240417,50,22,95,2,3814.05,5,7246.69
16433,20240730,74,14,189,1,3249.83,10,2924.85
16434,20240709,118,20,184,2,5698.72,0,11397.44
16435,20251107,15,10,301,2,4621.37,5,8780.6
16436,20251124,13,14,187,2,4729.21,15,8039.66
16437,20240830,68,22,343,2,1648.1,15,2801.77
16438,20241115,120,3,3,1,5078.17,0,5078.17
16439,20250403,14,12,213,1,4823.13,0,4823.13
16440,20250311,55,23,39,3,735.67,0,2207.01
16441,20250115,51,11,,4,2879.69,20,9215.01
16442,20250328,50,12,19,1,3814.05,0,3814.05
16443,20241217,90,15,194,1,3873.38,20,3098.7
16444,20241109,72,8,,1,1667.62,0,1667.62
16445,20250308,62,3,357,2,978.5,0,1957.0
16446,20240723,42,4,400,2,2401.74,0,4803.48
16447,20251102,90,6,280,1,3873.38,10,3486.04
16448,20250701,16,20,164,1,4330.21,15,3680.68
16449,20250330,59,4,121,1,2020.12,0,2020.12
16450,20250404,56,16,281,1,7088.96,10,6380.06
16451,20250103,10,8,91,1,3316.3,5,3150.49
16452,20240815,45,3,304,1,1364.28,0,1364.28
16453,20240304,79,25,243,2,1528.97,20,2446.35
16454,20250419,66,11,,1,6204.11,0,6204.11
16455,20251118,65,18,264,1,3541.34,0,3541.34
16456,20250123,33,21,327,1,2291.4,10,2062.26
16457,20240903,54,15,112,1,2808.33,0,2808.33
16458,20250803,44,24,77,1,4747.67,0,4747.67
16459,20241026,75,2,34,1,2266.5,0,2266.5
16460,20250105,67,2,376,1,4800.44,0,4800.44
16461,20250505,65,4,94,1,3541.34,0,3541.34
16462,20241029,74,11,372,1,3249.83,0,3249.83
16463,20250531,34,23,,1,1322.31,0,1322.31
16464,20250314,18,5,,1,5185.3,5,4926.03
16465,20240804,26,13,207,3,1355.83,0,4067.49
16466,20250430,44,20,373,3,4747.67,0,14243.01
16467,20240524,45,8,328,4,1364.28,5,5184.26
16468,20250817,110,18,,1,3839.63,20,3071.7
16469,20240207,119,21,345,1,2956.72,5,2808.88
16470,20250503,118,21,77,1,5698.72,0,5698.72
16471,20241021,40,11,311,1,6858.19,0,6858.19
16472,20241225,13,22,15,1,4729.21,15,4019.83
16473,20250324,8,15,45,1,3576.07,5,3397.27
16474,20240320,68,4,241,2,1648.1,0,3296.2
16475,20251101,102,12,145,1,616.26,15,523.82
16476,20240928,11,12,130,3,5902.88,0,17708.64
16477,20240114,65,13,43,1,3541.34,0,3541.34
16478,20251002,97,20,313,2,4779.12,0,9558.24
16479,20250221,16,2,227,1,4330.21,0,4330.21
16480,20250203,33,10,205,1,2291.4,0,2291.4
16481,20240524,111,2,,1,1506.58,0,1506.58
16482,20250308,37,1,240,2,3761.37,15,6394.33
16483,20250130,48,17,149,1,2551.26,20,2041.01
16484,20250107,88,3,366,1,2796.03,0,2796.03
16485,20250904,82,8,97,1,3179.41,0,3179.41
16486,20241218,61,22,,2,5731.62,0,11463.24
16487,20240226,116,15,231,2,6480.7,0,12961.4
16488,20241030,111,5,344,1,1506.58,5,1431.25
16489,20250925,48,19,395,1,2551.26,5,2423.7
16490,20241025,84,23,240,2,4822.61,0,9645.22
16491,20240225,25,21,11,1,659.99,5,626.99
16492,20240201,112,3,57,4,1434.74,0,5738.96
16493,20241105,24,5,189,1,3205.37,0,3205.37
16494,20241218,27,23,344,2,1220.37,5,2318.7
16495,20251207,105,6,263,1,2890.92,20,2312.74
16496,20241020,103,17,316,1,5201.47,10,4681.32
16497,20240425,20,14,145,1,1915.63,0,1915.63
16498,20250414,19,9,48,1,3799.68,0,3799.68
16499,20240710,109,18,205,1,2954.88,0,2954.88
16500,20250719,109,19,299,1,2954.88,0,2954.88
16501,20240913,38,1,,1,1729.74,0,1729.74
16502,20240523,89,24,355,1,4062.25,0,4062.25
16503,20251120,7,24,136,2,4794.43,10,8629.97
16504,20251215,13,16,49,1,4729.21,0,4729.21
16505,20240202,77,20,362,1,5233.57,10,4710.21
16506,20250201,61,21,372,1,5731.62,0,5731.62
16507,20251208,13,1,130,1,4729.21,0,4729.21
16508,20241108,76,2,400,1,5042.37,0,5042.37
16509,20240327,11,10,6,1,5902.88,0,5902.88
16510,20241107,113,18,110,1,4385.13,0,4385.13
16511,20240809,83,18,191,3,2689.64,0,8068.92
16512,20250423,84,20,122,1,4822.61,0,4822.61
